"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","18","5","0","0","9.4","5.5","0.19","0","9.4","0","0"
"10","18","6","0","0","10.3","6.8","0.19","0","10.3","0","0"
"10","18","7","0","5","11.2","8.2","0.19","4.849","11.251","9.127","0"
"10","18","8","0","34","10.5","7.9","0.19","32.249","10.912","103.361","83.845"
"10","18","9","4","85","9.9","7.5","0.19","88.227","11.08","302.441","275.87"
"10","18","10","41","127","9.2","7.2","0.19","163.822","11.46","577.493","541.175"
"10","18","11","45","150","8.9","8.7","0.19","195.691","11.251","693.969","653.524"
"10","18","12","45","151","8.5","10.3","0.19","196.974","10.581","700.379","659.707"
"10","18","13","44","132","8.2","11.8","0.19","172.014","9.832","611.221","573.709"
"10","18","14","13","102","7.5","10.8","0.19","112.388","8.642","393.39","363.596"
"10","18","15","0","53","6.7","9.7","0.19","53.089","7.283","177.831","155.675"
"10","18","16","0","12","6","8.7","0.19","11.364","6.115","22.82","6.157"
"10","18","17","0","0","5.5","9.1","0.19","0","0","0","0"
"10","18","18","0","0","5.1","9.4","0.19","0","5.1","0","0"
"10","18","19","0","0","4.6","9.8","0.19","0","4.6","0","0"
"10","18","20","0","0","4.6","10.5","0.19","0","4.6","0","0"
"10","18","21","0","0","4.5","11.1","0.19","0","4.5","0","0"
"10","18","22","0","0","4.5","11.8","0.19","0","4.5","0","0"
"10","18","23","0","0","4.2","11.1","0.19","0","4.2","0","0"
"10","19","0","0","0","3.9","10.5","0.19","0","3.9","0","0"
"10","19","1","0","0","3.6","9.8","0.19","0","3.6","0","0"
"10","19","2","0","0","3.6","10.1","0.19","0","3.6","0","0"
"10","19","3","0","0","3.6","10.5","0.19","0","3.6","0","0"
"10","19","4","0","0","3.6","10.8","0.19","0","3.6","0","0"
"10","19","5","0","0","3.5","9.9","0.19","0","3.5","0","0"
"10","19","6","0","0","3.3","9.1","0.19","0","3.3","0","0"
"10","19","7","0","7","3.2","8.2","0.19","6.789","3.272","13.527","0"
"10","19","8","0","42","3.5","8.4","0.19","41.41","4.006","137.662","116.93"
"10","19","9","6","93","3.9","8.5","0.19","99.304","5.111","349.817","321.568"
"10","19","10","38","127","4.2","8.7","0.19","162.681","6.155","584.797","548.221"
"10","19","11","136","158","4.4","8.2","0.19","273.265","7.835","995.066","943.952"
"10","19","12","270","143","4.6","7.7","0.19","348.525","9.193","1275.577","1214.524"
"10","19","13","371","104","4.8","7.2","0.19","356.419","9.733","1307.154","1244.983"
"10","19","14","304","85","4.7","5.5","0.19","263.452","9.072","955.063","905.367"
"10","19","15","84","67","4.7","3.8","0.19","110.285","6.963","374.697","345.565"
"10","19","16","0","17","4.6","2.1","0.19","16.348","4.983","33.553","16.51"
"10","19","17","0","0","3.8","2.4","0.19","0","3.8","0","0"
"10","19","18","0","0","3","2.8","0.19","0","3","0","0"
"10","19","19","0","0","2.2","3.1","0.19","0","2.2","0","0"
"10","19","20","0","0","1.6","2.4","0.19","0","1.6","0","0"
"10","19","21","0","0","1","1.7","0.19","0","1","0","0"
"10","19","22","0","0","0.4","1","0.19","0","0.4","0","0"
"10","19","23","0","0","1.7","1.4","0.19","0","1.7","0","0"
"10","20","0","0","0","3.1","1.7","0.19","0","3.1","0","0"
"10","20","1","0","0","4.4","2.1","0.19","0","4.4","0","0"
"10","20","2","0","0","5.1","3.1","0.19","0","5.1","0","0"
"10","20","3","0","0","5.9","4.1","0.19","0","5.9","0","0"
"10","20","4","0","0","6.6","5.1","0.19","0","6.6","0","0"
"10","20","5","0","0","6.8","6.1","0.19","0","6.8","0","0"
"10","20","6","0","0","7.1","7.2","0.19","0","7.1","0","0"
"10","20","7","0","6","7.3","8.2","0.19","5.819","7.362","11.277","0"
"10","20","8","0","40","7.5","8.2","0.19","39.384","7.989","128.027","107.636"
"10","20","9","13","88","7.7","8.2","0.19","97.032","8.915","336.368","308.595"
"10","20","10","59","116","7.9","8.2","0.19","160.897","9.921","571.132","535.04"
"10","20","11","51","141","7.9","8.2","0.19","188.808","10.271","671.929","632.265"
"10","20","12","52","143","8","8.2","0.19","192.074","10.412","683.537","643.462"
"10","20","13","43","126","8","8.2","0.19","164.716","10.068","583.942","547.396"
"10","20","14","5","87","7.8","7.5","0.19","91.313","9.021","316.092","289.038"
"10","20","15","0","37","7.7","6.9","0.19","35.381","8.199","115.465","95.52"
"10","20","16","0","6","7.5","6.2","0.19","5.673","7.573","10.946","0"
"10","20","17","0","0","6.8","5.8","0.19","0","6.8","0","0"
"10","20","18","0","0","6.1","5.5","0.19","0","6.1","0","0"
"10","20","19","0","0","5.4","5.1","0.19","0","5.4","0","0"
"10","20","20","0","0","4.9","4.1","0.19","0","4.9","0","0"
"10","20","21","0","0","4.5","3.1","0.19","0","4.5","0","0"
"10","20","22","0","0","4","2.1","0.19","0","4","0","0"
"10","20","23","0","0","3.6","2.1","0.19","0","3.6","0","0"
"10","21","0","0","0","3.2","2.1","0.19","0","3.2","0","0"
"10","21","1","0","0","2.8","2.1","0.19","0","2.8","0","0"
"10","21","2","0","0","2.5","2.4","0.19","0","2.5","0","0"
"10","21","3","0","0","2.3","2.8","0.19","0","2.3","0","0"
"10","21","4","0","0","2","3.1","0.19","0","2","0","0"
"10","21","5","0","0","1.7","3.1","0.19","0","1.7","0","0"
"10","21","6","0","0","1.4","3.1","0.19","0","1.4","0","0"
"10","21","7","0","8","1.1","3.1","0.19","7.759","1.252","15.707","0"
"10","21","8","162","36","2.1","3.8","0.19","105.113","4.233","346.067","317.95"
"10","21","9","226","89","3.1","4.4","0.19","216.756","7.226","779.648","736.168"
"10","21","10","355","106","4.1","5.1","0.19","341.805","10.065","1249.866","1189.724"
"10","21","11","330","135","4.4","5.5","0.19","373.136","10.601","1362.85","1298.705"
"10","21","12","309","128","4.7","5.8","0.19","352.294","10.354","1286.474","1225.035"
"10","21","13","119","136","5","6.2","0.19","230.73","8.535","834.188","788.775"
"10","21","14","113","107","4.7","5.5","0.19","182.736","7.726","653.697","614.68"
"10","21","15","50","60","4.5","4.8","0.19","85.075","6.018","286.082","260.09"
"10","21","16","0","13","4.2","4.1","0.19","12.32","4.406","25.035","8.294"
"10","21","17","0","0","3.1","3.4","0.19","0","3.1","0","0"
"10","21","18","0","0","2.1","2.8","0.19","0","2.1","0","0"
"10","21","19","0","0","1","2.1","0.19","0","1","0","0"
"10","21","20","0","0","0.6","1.4","0.19","0","0.6","0","0"
"10","21","21","0","0","0.1","0.7","0.19","0","0.1","0","0"
"10","21","22","0","0","-0.3","0","0.19","0","-0.3","0","0"
"10","21","23","0","0","0","0.2","0.19","0","0","0","0"
"10","22","0","0","0","0.4","0.3","0.19","0","0.4","0","0"
"10","22","1","0","0","0.7","0.5","0.19","0","0.7","0","0"
"10","22","2","0","0","1","0.7","0.19","0","1","0","0"
"10","22","3","0","0","1.4","0.8","0.19","0","1.4","0","0"
"10","22","4","0","0","1.7","1","0.19","0","1.7","0","0"
"10","22","5","0","0","3.2","1.7","0.19","0","3.2","0","0"
"10","22","6","0","0","4.6","2.4","0.19","0","4.6","0","0"
"10","22","7","0","5","6.1","3.1","0.19","4.849","6.195","9.371","0"
"10","22","8","0","31","6.3","3.4","0.19","29.56","6.943","94.473","75.271"
"10","22","9","0","65","6.5","3.8","0.19","64.46","7.833","220.38","196.716"
"10","22","10","0","81","6.7","4.1","0.19","79.924","8.286","276.841","251.177"
"10","22","11","0","97","6.8","4.1","0.19","96.61","8.717","336.603","308.822"
